cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,tvtot,tvpol,rdtot,rdpol,nwsptot,nwsppol,netuse,ppltrst,pplfair,pplhlp,polintr,polcmpl,poldcs,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,contplt,wrkprty,wrkorg,badge,sgnptit,pbldmn,bctprd,clsprty,prtdgcl,mmbprty,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,gincdif,freehms,prtyban,scnsenv,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inmdisc,sclact,crmvct,aesfdrk,brghmwr,brghmef,crvctwr,crvctef,trrenyr,trrcnyr,trrprsn,trrtort,health,hlthhmp,rlgblg,rlgdnm,rlgblge,rlgdnme,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzship,ctzshipa,ctzshipb,ctzshipc,brncntr,cntbrth,cntbrtha,cntbrthb,cntbrthc,livecntr,livecnta,lnghoma,lnghom1,lnghomb,lnghom2,blgetmg,facntr,facntn,fbrncnt,fbrncnta,fbrncntb,mocntr,mocntn,mbrncnt,mbrncnta,mbrncntb,gndr,partner,rshpsts,marsts,marital,martlfr,maritala,maritalb,lvghw,lvghwa,lvgoptn,lvgptn,lvgptna,lvgptne,lvgptnea,dvrcdev,dvrcdeva,chldhm,chldhhe,domicil,edulvla,edulvlb,eisced,edufld,eduyrs,pdwrk,edctn,uempla,uempli,dsbld,rtrd,cmsrv,hswrk,dngoth,dngdk,dngref,dngna,mainact,mnactic,crpdwk,pdjobev,pdjobyr,emplrel,emplno,wrkctr,wrkctra,estsz,jbspv,njbspv,wkdcorg,wkdcorga,iorgact,wkhct,wkhtot,nacer1,nacer11,nacer2,tporgwk,iscoco,isco08,wrkac6m,uemp3m,uemp12m,uemp5yr,mbtru,hincsrc,hincsrca,hinctnt,hinctnta,hincfel,brwmny,edulvlpa,edulvlpb,eiscedp,pdwrkp,edctnp,uemplap,uemplip,dsbldp,rtrdp,cmsrvp,hswrkp,dngothp,dngdkp,dngnapp,dngrefp,dngnap,mnactp,crpdwkp,iscocop,isco08p,emprelp,emplnop,jbspvp,njbspvp,wkdcorp,ioactp,wkhtotp,edulvlfa,edulvlfb,eiscedf,emprf14,emplnof,jbspvf,occf14,occf14a,occf14b,edulvlma,edulvlmb,eiscedm,emprm14,emplnom,jbspvm,occm14,occm14a,occm14b,atncrse,fxltph,mbltph,inttph,
FR,ESS1-6e01,1.0,26.11.2014,122134,ESS6e02_1,6,2.1,2187,0.472941023013745,0.251488604766075,2.702677846,2,2,,,,,,2,5,2,2,,,5,5,8,2,5,5,5,2,2,2,2,2,1,2,1,2,6,,5,3,5,3,4,9,4,4,1,,,3,2,2,2,5,1,5,7,6,,4,2,2,,,,,,,,,3,1,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,4,,,,4,,,,,,,1,,1,1,6,3,3,321,3,,11,0,0,1,0,0,0,0,1,0,0,0,0,3,3,2,1,2013,1,66666,,2,5,2,66666,,0,0,35,35,,,29,4,,8211,2,1,1,1,3,5,6,,1,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,4,,,,,66,1,113,1,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122135,ESS6e02_1,6,2.1,2189,0.94588204602749,0.800184622083735,2.702677846,1,0,,,,,,5,5,6,2,,,2,3,3,2,3,4,4,1,1,2,2,2,1,1,2,1,2,,8,7,2,3,6,7,8,4,1,,,8,2,2,2,3,2,2,7,7,,3,2,2,,,,,,,,,2,3,1,1,6,66,10,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,2,2,1,3,5,710,7,,16,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,2,1,,6,1,1,1,,10,10,65,65,,,1,5,,6111,2,2,6,6,1,2,2,,7,1,,5,520,5,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,,66666,6,,,,,,666,5,710,7,1,,,,,2,3,313,4,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122136,ESS6e02_1,6,2.1,2195,0.472941023013745,0.705451465230652,2.702677846,6,4,,,,,,3,4,2,4,,,3,5,6,2,5,6,3,1,2,2,2,2,2,2,2,1,2,,8,4,5,3,3,3,6,1,1,,,7,2,2,3,3,4,4,3,3,,3,2,4,,,,,,,,,4,1,2,66,1,1,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,5,,,,5,,,,,,,2,,2,2,1,3,1,113,1,,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1980,1,66666,,1,3,1,10,,4,4,40,48,,,47,4,,9321,2,2,6,6,3,3,4,,2,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,9,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122137,ESS6e02_1,6,2.1,2196,0.94588204602749,0.800184622083735,2.702677846,3,2,,,,,,4,6,5,1,,,7,6,7,4,4,5,7,1,2,2,2,2,2,2,2,1,2,,7,7,2,2,2,7,5,4,1,,,7,1,2,2,5,4,3,7,2,,3,1,2,,,,,,,,,2,3,1,1,6,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,1,2,1,3,5,710,7,,17,0,0,0,0,0,1,0,0,0,0,0,0,66,6,1,6,6666,8,66666,,3,8,2,66666,,10,0,888,1,,,84,5,,2142,2,1,2,2,3,3,4,,7,1,,3,321,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,1,,,,,5,1,113,1,3,,,,,66,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122138,ESS6e02_1,6,2.1,2197,0.94588204602749,0.886820569160755,2.702677846,4,2,,,,,,6,4,4,1,,,7,7,5,5,5,7,8,1,2,2,2,2,2,2,2,1,2,,8,7,2,0,6,4,7,4,1,,,7,3,3,3,5,6,5,7,6,,3,2,2,,,,,,,,,3,3,2,66,2,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,3,6,,,,6,,,,,,,6,,2,2,2,3,5,520,5,,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,5,2,66666,,5,4,37,30,,,62,4,,3513,2,1,2,1,3,1,1,,4,2,,4,421,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,1323,2,,,,,,45,3,313,4,2,,,,,2,3,321,3,1,,,,,3,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122139,ESS6e02_1,6,2.1,2200,0.94588204602749,0.805590113544988,2.702677846,7,5,,,,,,0,5,6,4,,,5,5,10,0,3,3,3,1,2,2,2,2,2,2,2,2,6,,88,5,5,5,8,6,8,3,5,,,5,3,3,3,5,5,5,8,4,,3,2,3,,,,,,,,,3,3,1,1,6,66,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,2,,2,2,1,3,3,321,3,,16,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,2,6666,6,66666,,6,6,6,66666,,66,66,666,666,,,666,66,,66666,6,2,6,6,3,3,4,,2,2,,1,113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,1,,,,,8,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122140,ESS6e02_1,6,2.1,2201,0.94588204602749,0.664900452745515,2.702677846,6,5,,,,,,8,8,8,1,,,7,7,7,5,4,3,6,2,2,2,2,2,2,1,1,1,2,,2,7,5,4,5,6,7,2,2,,,7,2,2,2,6,7,6,6,5,,2,2,2,,,,,,,,,3,3,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,3,6,,,,6,,,,,,,6,,2,2,1,3,3,323,4,,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,5,1,3,,8,4,35,40,,,10,4,,7421,2,1,2,2,2,1,1,,8,2,,4,413,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,2341,1,,,,,,45,3,323,4,4,,,,,66,1,113,1,3,,,,,66,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122141,ESS6e02_1,6,2.1,2202,0.954589380180515,0.997188823455079,2.702677846,6,6,,,,,,3,10,5,2,,,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,6,,5,0,0,0,0,10,10,1,1,,,5,2,2,2,0,0,0,5,4,,3,2,4,,,,,,,,,4,3,2,66,2,66,10,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,PT,1,,,,66,2,1,3,6,,,,6,,,,,,,6,,2,1,6,3,3,321,3,,11,0,0,1,0,0,0,0,1,0,0,0,0,3,3,2,1,2012,1,66666,,2,3,2,66666,,0,5,30,30,,,999,4,,9112,2,1,2,1,3,1,1,,88,2,,3,321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,6112,1,,,,,,35,88,8888,88,1,,,,,5,88,8888,88,1,,,,,5,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122142,ESS6e02_1,6,2.1,2203,0.954589380180515,1.36447736784787,2.702677846,5,2,,,,,,7,8,5,2,,,3,3,8,4,3,1,5,1,2,2,2,2,2,2,2,1,6,,77,5,3,3,7,6,7,1,5,,,4,2,3,3,2,3,4,7,6,,3,2,2,,,,,,,,,2,3,1,1,6,66,7,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,1,,2,2,1,3,1,113,1,,0,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,1996,1,66666,,1,4,2,66666,,5,3,50,50,,,49,4,,8332,2,2,6,6,2,3,4,,77,2,,2,213,2,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,,66666,6,,,,,,666,1,0,1,2,,,,,9,1,0,1,2,,,,,9,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122143,ESS6e02_1,6,2.1,2205,1.4318840275973,1.83751567615007,2.702677846,7,1,,,,,,4,7,6,3,,,5,8,7,6,6,7,5,3,2,2,2,2,2,2,2,2,6,,6,8,5,5,7,5,7,2,1,,,7,2,2,1,7,8,5,7,5,,2,2,2,,,,,,,,,2,3,2,66,2,66,3,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,6,,,,6,,,,,,,2,,2,2,2,3,2,213,2,,7,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,,6,6,6,66666,,66,66,666,666,,,666,66,,66666,6,2,6,6,3,1,1,,2,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,9,1,113,1,3,,,,,66,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122144,ESS6e02_1,6,2.1,2206,0.477294690090258,0.71194551124255,2.702677846,3,2,,,,,,8,4,2,3,,,1,1,0,1,1,77,3,2,2,2,1,2,1,2,1,1,6,,9,8,0,1,88,2,0,5,2,,,88,3,4,3,4,5,3,5,5,,3,8,1,,,,,,,,,2,2,1,1,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,5,,,,5,,,,,,,2,,2,2,1,1,2,213,2,,9,0,0,0,0,0,1,0,0,1,0,0,0,9,9,2,1,1990,1,66666,,1,2,2,66666,,0,0,35,35,,,86,3,,3341,2,2,6,6,3,3,4,,2,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,2,213,2,2,,,,,4,1,113,1,2,,,,,4,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122145,ESS6e02_1,6,2.1,2208,0.477294690090258,0.71194551124255,2.702677846,7,2,,,,,,3,5,10,4,,,0,5,10,0,5,0,2,1,2,2,2,2,2,2,1,1,1,,10,10,0,0,5,10,5,5,1,,,5,4,4,4,0,0,0,10,3,,3,2,3,,,,,,,,,3,2,1,1,6,66,10,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,5,,,,5,,,,,,,2,,2,2,1,1,1,113,1,,5,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,2,6666,6,66666,,6,6,6,66666,,66,66,666,666,,,666,66,,66666,6,2,6,6,3,3,4,,77,2,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,88,8888,88,8,,,,,77,1,113,1,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122146,ESS6e02_1,6,2.1,2211,0.954589380180515,0.671021205690651,2.702677846,4,3,,,,,,3,3,5,1,,,1,1,5,1,1,5,1,1,1,2,1,1,1,1,2,1,2,,77,7,1,1,1,2,8,7,2,,,9,2,2,7,77,5,2,8,6,,3,2,2,,,,,,,,,3,3,1,1,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,1,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,2,2,1,3,3,323,4,,12,0,1,0,0,0,1,0,1,0,0,0,0,8,8,2,1,2011,1,66666,,1,3,1,2,,9,6,37,60,,,41,4,,7111,2,2,6,6,2,3,4,,8,1,,5,720,7,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,,66666,6,,,,,,666,3,321,3,1,,,,,6,3,321,3,1,,,,,2,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122147,ESS6e02_1,6,2.1,2212,0.954589380180515,1.82637617289355,2.702677846,6,1,,,,,,0,0,2,3,,,5,8,2,2,5,8,8,2,2,2,2,2,2,2,2,1,2,,6,2,0,1,8,8,10,5,1,,,10,2,2,2,5,5,5,5,5,,3,2,1,,,,,,,,,5,1,1,2,6,66,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,PT,2,,,,PT,1,1,3,6,,,,6,,,,,,,6,,2,2,1,3,1,113,1,,10,0,0,0,0,1,0,0,0,0,0,0,0,66,5,2,1,2012,2,1,,6,1,1,2,,10,10,84,84,,,47,5,,5221,2,1,1,2,3,7,8,,88,2,,3,313,4,0,1,0,0,0,0,0,1,0,0,0,0,0,8,2,,66666,6,,,,,,666,88,8888,88,8,,,,,77,1,113,1,2,,,,,4,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122148,ESS6e02_1,6,2.1,2216,0.954589380180515,0.807550735856177,2.702677846,1,1,,,,,,8,8,6,1,,,8,8,7,8,8,7,7,1,1,1,1,1,1,1,1,1,1,,1,9,5,7,8,7,8,2,1,,,7,1,2,2,7,7,7,8,6,,4,2,1,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,1,,2,2,1,3,5,710,7,,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,3,1,10,,9,9,888,50,,,85,4,,1114,2,2,6,6,3,1,1,,10,1,,5,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,2211,2,,,,,,45,5,520,5,1,,,,,1,2,213,2,1,,,,,3,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122149,ESS6e02_1,6,2.1,2217,0.943987452932841,1.22508444282849,2.702677846,6,1,,,,,,5,7,5,3,,,7,5,5,5,5,5,5,1,2,2,2,2,2,2,2,2,6,,5,6,2,2,2,2,3,2,1,,,2,3,3,3,3,1,5,6,5,,3,2,2,,,,,,,,,1,3,1,1,6,66,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,1,,2,1,6,3,3,321,3,,10,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,1,3,,8,0,35,35,,,20,4,,7131,2,2,6,6,3,1,1,,4,2,,3,321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,5311,1,,,,,,45,1,113,1,1,,,,,6,3,321,3,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122150,ESS6e02_1,6,2.1,2224,0.943987452932841,0.663568663281071,2.702677846,7,3,,,,,,7,7,6,2,,,10,7,9,2,2,3,5,1,1,2,2,2,1,2,2,1,2,,4,4,4,3,3,3,8,4,2,,,7,2,2,3,6,6,6,6,5,,3,1,2,,,,,,,,,3,2,2,66,2,66,6,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,2,,,,IT,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,1,2,1,3,3,321,3,,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1993,1,66666,,1,4,2,66666,,0,0,40,40,,,52,4,,5230,2,2,6,6,2,3,4,,1,3,,3,321,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,1,,,,,7,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122151,ESS6e02_1,6,2.1,2226,0.943987452932841,0.501969750828004,2.702677846,6,2,,,,,,7,7,6,3,,,7,9,10,7,7,8,8,1,2,2,2,2,2,2,2,2,6,,3,9,5,5,5,7,7,2,1,,,6,2,2,2,8,8,7,8,4,,3,1,2,,,,,,,,,1,3,1,6,6,66,9,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,DZ,,1998,,FRE,,000,2,2,,,,DZ,2,,,,DZ,2,1,1,66,,,,1,,,,,,,2,,2,1,6,3,3,313,4,,12,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,2,6666,6,66666,,6,6,6,66666,,66,66,666,666,,,666,66,,66666,6,2,6,6,3,1,1,,3,2,,5,520,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,5321,1,,,,,,35,55,5555,55,9,,,,,99,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122152,ESS6e02_1,6,2.1,2227,0.930726647440501,0.645638821543846,2.702677846,5,3,,,,,,4,7,7,2,,,5,7,7,6,6,6,8,1,2,2,2,2,2,2,2,1,2,,4,5,0,4,5,5,5,2,2,,,7,2,2,2,6,6,6,7,4,,3,2,2,,,,,,,,,2,2,1,6,6,66,10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,66,2,,,,MA,,1976,,FRE,,000,2,2,,,,MA,2,,,,MA,1,1,1,66,,,,1,,,,,,,2,,2,1,6,3,3,321,3,,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,2,66666,,1,0,35,35,,,47,4,,9334,2,1,1,1,3,1,1,,2,3,,3,313,4,0,0,0,0,0,0,0,1,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,0,1,1,,,,,8,1,0,1,3,,,,,66,1,,,,
FR,ESS1-6e01,1.0,26.11.2014,122153,ESS6e02_1,6,2.1,2228,0.465363323720251,0.396341271732769,2.702677846,7,3,,,,,,9,4,8,2,,,3,5,5,3,3,1,1,1,2,2,2,2,2,2,2,1,2,,3,4,1,5,5,5,8,2,1,,,3,2,2,3,7,5,4,6,3,,3,2,3,,,,,,,,,3,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,4,,,,4,,,,,,,2,,1,2,1,3,3,313,4,,8,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,1984,1,66666,,1,1,1,100,,4,6,10,20,,,86,4,,3423,2,2,6,6,3,3,4,,1,3,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,1,113,1,1,,,,,6,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122154,ESS6e02_1,6,2.1,2231,0.943987452932841,0.663568663281071,2.702677846,3,2,,,,,,7,6,6,2,,,6,5,6,5,5,6,6,1,2,2,2,2,2,2,2,1,2,,3,6,4,6,6,6,6,2,2,,,4,2,2,2,6,4,5,6,4,,3,2,2,,,,,,,,,2,3,1,1,6,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,2,,2,2,1,3,3,321,3,,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2001,1,66666,,1,3,1,3,,7,0,35,40,,,17,4,,2511,2,1,1,2,2,3,4,,10,2,,1,113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,1,113,1,1,,,,,6,1,113,1,1,,,,,9,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122155,ESS6e02_1,6,2.1,2235,0.925831537557997,0.492315257964098,2.702677846,4,2,,,,,,1,8,7,2,,,0,3,3,0,0,0,5,1,2,2,2,2,1,2,1,2,6,,5,7,0,0,3,2,5,2,3,,,0,3,3,4,1,0,0,9,5,,3,2,3,,,,,,,,,3,2,1,1,6,66,5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,2,,1,2,1,3,3,321,3,,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,3,1,25,,9,5,35,45,,,14,4,,1120,2,1,2,2,2,1,1,,6,1,,3,321,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,88,8888,88,3,,,,,66,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122156,ESS6e02_1,6,2.1,2236,1.3887472649491,0.738472864612451,2.702677846,5,5,,,,,,5,9,6,2,,,5,2,0,5,5,5,5,1,2,2,2,2,2,2,1,1,2,,9,7,4,7,7,7,4,2,1,,,5,1,1,1,8,9,7,9,6,,3,2,2,,,,,,,,,3,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,1,1,66,,,,1,,,,,,,1,,2,1,6,3,3,321,3,,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,3,2,66666,,2,5,35,35,,,87,4,,9111,2,2,6,6,3,1,1,,6,2,,1,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,7213,1,,,,,,39,55,5555,55,9,,,,,99,55,5555,55,9,,,,,99,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122157,ESS6e02_1,6,2.1,2241,0.925831537557997,1.32337129084841,2.702677846,3,1,,,,,,2,3,5,2,,,0,3,3,2,2,4,6,1,2,2,2,2,2,2,1,1,3,,8,8,1,1,2,4,7,1,2,,,5,3,3,2,3,2,5,5,4,,3,2,3,,,,,,,,,3,3,2,66,2,66,2,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,1,1,1,66,,,,1,,,,,,,1,,2,2,1,3,1,113,1,,11,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,,1,4,2,66666,,7,6,40,40,,,29,4,,8343,2,2,6,6,3,1,1,,7,2,,3,321,3,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,,3341,1,,,,,,50,1,0,1,1,,,,,7,1,113,1,3,,,,,66,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122158,ESS6e02_1,6,2.1,2243,1.3887472649491,1.78215890375728,2.702677846,5,3,,,,,,0,5,3,3,,,5,5,6,2,4,4,6,3,2,2,2,2,2,1,2,1,6,,10,5,1,5,4,10,6,1,1,,,5,3,4,3,0,0,0,7,6,,3,2,3,,,,,,,,,3,2,2,66,2,66,0,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,FRE,,000,2,1,,,,66,1,,,,66,2,2,66,6,,,,6,,,,,,,2,,2,2,2,3,2,213,2,,11,0,1,0,0,0,0,0,0,0,0,0,0,66,2,2,2,6666,6,66666,,6,6,6,66666,,66,66,666,666,,,666,66,,66666,6,2,6,6,1,1,1,,88,1,,66,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,,66666,6,,,,,,666,3,321,3,1,,,,,7,3,313,4,1,,,,,8,2,,,,
FR,ESS1-6e01,1.0,26.11.2014,122159,ESS6e02_1,6,2.1,2244,0.925831537557997,1.77135498942654,2.702677846,7,5,,,,,,3,5,10,3,,,5,6,6,0,0,4,0,3,2,2,2,2,2,2,2,2,6,,0,10,3,5,4,7,8,1,5,,,4,1,2,2,7,5,3,8,6,,3,2,1,,,,,,,,,2,2,1,6,6,66,10,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,,,,MA,2,,,,MA,,2002,,FRE,,000,2,2,,,,MA,2,,,,MA,1,1,1,66,,,,1,,,,,,,2,,2,1,6,3,1,113,1,,13,0,0,1,0,0,0,0,0,0,0,0,0,66,3,2,1,2010,1,66666,,2,5,1,1,,0,0,38,40,,,10,4,,7511,2,2,6,6,3,1,1,,6,1,,1,113,1,0,0,0,1,0,0,0,0,0,0,0,0,0,66,2,,66666,6,,,,,,666,88,8888,88,1,,,,,8,88,8888,88,3,,,,,66,2,,,,
