age,educ,gender,religion,income,immig,loginc
35,16,Male,No religion,776,7.3333335,6.6541524
41,12,Male,No religion,1020,3.6666667,6.9275579
28,12,Female,No religion,612,5.6666665,6.4167323
63,13,Male,catholic,1224,3.3333333,7.1098795
48,13,Male,No religion,1082,4.3333335,6.9865665
22,12,Male,No religion,612,2,6.4167323
31,12,Male,No religion,531,5,6.2747622
46,11,Female,catholic,286,4,5.655992
35,12,Female,No religion,612,5.3333335,6.4167323
38,13,Male,No religion,816,1.6666666,6.7044144
45,13,Male,No religion,653,4.3333335,6.4815769
27,13,Female,No religion,735,3.6666667,6.5998707
48,12,Female,catholic,531,4.6666665,6.2747622
33,17,Male,No religion,1143,3.3333333,7.0414119
37,14,Female,No religion,1184,1,7.076654
23,17,Male,No religion,718,4,6.5764694
33,12,Male,No religion,857,2.6666667,6.753438
54,12,Male,No religion,694,2.6666667,6.5424719
62,11,Male,Protestant,1061,3,6.9669671
39,11,Female,No religion,367,3.6666667,5.9053617
25,16,Female,No religion,816,5,6.7044144
44,19,Female,No religion,816,3,6.7044144
48,13,Male,No religion,816,4.3333335,6.7044144
59,9,Male,No religion,490,6,6.1944056
52,12,Female,No religion,531,3,6.2747622
43,12,Male,No religion,694,1,6.5424719
35,13,Male,No religion,1020,3.6666667,6.9275579
33,12,Male,No religion,735,6,6.5998707
36,17,Female,No religion,857,5.3333335,6.753438
32,14,Male,No religion,939,2.6666667,6.8448153
51,12,Male,No religion,776,5.3333335,6.6541524
45,17,Male,No religion,1224,4,7.1098795
62,19,Female,No religion,898,2.6666667,6.8001699
46,13,Female,No religion,816,4,6.7044144
22,15,Male,catholic,527,4.3333335,6.2672005
51,13,Male,Protestant,816,5,6.7044144
45,13,Female,No religion,857,7,6.753438
23,13,Male,No religion,571,5,6.3473892
30,13,Female,catholic,735,7.6666665,6.5998707
45,12,Female,catholic,857,2,6.753438
37,13,Male,catholic,612,3.6666667,6.4167323
35,12,Male,No religion,612,3.3333333,6.4167323
21,13,Female,No religion,571,5.6666665,6.3473892
65,13,Male,No religion,1633,6,7.3981743
32,13,Female,other,653,5.3333335,6.4815769
31,17,Male,No religion,816,4,6.7044144
43,13,Female,catholic,1224,5,7.1098795
28,12,Male,No religion,612,1.3333334,6.4167323
58,18,Male,No religion,694,4,6.5424719
45,12,Male,No religion,1633,4,7.3981743
29,13,Female,No religion,694,3.3333333,6.5424719
42,18,Female,No religion,1000,1,6.9077554
55,13,Female,No religion,1224,4.6666665,7.1098795
55,12,Male,No religion,776,5,6.6541524
26,14,Male,No religion,1184,9.333333,7.076654
31,13,Male,No religion,2449,8.666667,7.8034348
45,12,Female,No religion,490,6.3333335,6.1944056
55,13,Female,No religion,653,5,6.4815769
60,11,Female,No religion,490,2.6666667,6.1944056
57,12,Male,No religion,735,0,6.5998707
53,9,Female,No religion,449,4.6666665,6.1070228
42,12,Male,catholic,612,2.6666667,6.4167323
36,11,Male,No religion,612,1.6666666,6.4167323
34,14,Male,No religion,898,3.6666667,6.8001699
43,12,Female,No religion,584,4,6.3699012
27,12,Female,No religion,388,3.3333333,5.9610052
53,12,Male,No religion,898,2,6.8001699
33,12,Male,catholic,898,3,6.8001699
22,12,Female,catholic,490,10,6.1944056
34,14,Male,No religion,1224,10,7.1098795
28,12,Female,No religion,694,4,6.5424719
36,17,Male,catholic,1224,2.6666667,7.1098795
60,14,Female,catholic,653,1.3333334,6.4815769
20,13,Male,No religion,898,3,6.8001699
58,12,Female,catholic,376,4.3333335,5.9295893
55,12,Male,No religion,571,6.3333335,6.3473892
40,13,Female,No religion,776,2,6.6541524
39,13,Male,No religion,449,2.6666667,6.1070228
60,12,Male,No religion,2041,4.3333335,7.6211953
35,19,Male,No religion,1327,5,7.1906762
25,12,Male,No religion,694,3,6.5424719
39,11,Female,Protestant,571,6.6666665,6.3473892
53,13,Male,catholic,735,.33333334,6.5998707
43,12,Female,catholic,514,3.6666667,6.2422233
31,8,Male,No religion,612,2.3333333,6.4167323
47,13,Female,No religion,939,3.3333333,6.8448153
45,11,Male,No religion,1224,5.6666665,7.1098795
39,11,Male,catholic,898,5.3333335,6.8001699
40,13,Male,No religion,2041,5,7.6211953
41,12,Female,No religion,735,7,6.5998707
28,18,Female,No religion,898,7,6.8001699
64,9,Female,No religion,490,1,6.1944056
51,14,Female,catholic,735,3.6666667,6.5998707
40,15,Female,No religion,857,3.3333333,6.753438
38,12,Female,catholic,408,4,6.0112672
50,11,Male,No religion,694,3,6.5424719
57,13,Female,catholic,776,6,6.6541524
50,17,Male,No religion,2857,3,7.9575276
45,12,Female,No religion,1143,6,7.0414119
39,17,Male,No religion,1061,8,6.9669671
42,12,Male,No religion,612,6,6.4167323
35,12,Male,No religion,612,4.3333335,6.4167323
46,13,Male,catholic,1429,3.3333333,7.26473
55,16,Female,No religion,1469,4,7.2923369
28,13,Female,No religion,1020,3.3333333,6.9275579
33,12,Male,No religion,816,1,6.7044144
52,13,Male,No religion,1061,3.3333333,6.9669671
45,9,Male,No religion,776,4.3333335,6.6541524
48,18,Female,No religion,1633,5,7.3981743
38,13,Female,No religion,1020,6,6.9275579
31,13,Female,No religion,776,5.3333335,6.6541524
39,11,Female,No religion,571,3.6666667,6.3473892
29,14,Female,No religion,612,4.3333335,6.4167323
21,11,Female,No religion,694,4,6.5424719
29,19,Female,No religion,1224,8.333333,7.1098795
52,13,Male,catholic,1143,2.6666667,7.0414119
56,12,Female,No religion,384,2.3333333,5.9506426
35,9,Male,No religion,490,8,6.1944056
28,14,Male,Protestant,1429,6.6666665,7.26473
48,12,Female,No religion,1020,7.3333335,6.9275579
26,13,Male,No religion,816,1.3333334,6.7044144
60,12,Male,Protestant,816,6.6666665,6.7044144
44,12,Male,No religion,1469,7.3333335,7.2923369
39,12,Female,catholic,1102,8,7.0048819
29,17,Male,No religion,980,0,6.8875527
58,12,Male,No religion,490,3,6.1944056
44,12,Female,No religion,673,7.3333335,6.5117455
43,17,Male,No religion,1837,7,7.5158892
50,14,Male,No religion,939,4.6666665,6.8448153
44,14,Male,catholic,776,3.3333333,6.6541524
54,12,Male,No religion,980,4,6.8875527
31,13,Female,No religion,735,7,6.5998707
56,12,Male,No religion,531,5.6666665,6.2747622
29,9,Male,No religion,878,3,6.7776465
57,17,Female,No religion,959,3.3333333,6.865891
59,13,Female,No religion,531,6,6.2747622
44,12,Female,No religion,612,4.6666665,6.4167323
28,17,Female,No religion,816,3.3333333,6.7044144
41,12,Female,No religion,592,2.3333333,6.3835068
34,12,Male,No religion,735,4,6.5998707
23,12,Male,No religion,531,0,6.2747622
49,12,Female,catholic,612,6,6.4167323
46,19,Male,No religion,653,0,6.4815769
43,12,Female,catholic,704,4.6666665,6.5567784
54,12,Female,No religion,612,5,6.4167323
36,12,Female,No religion,490,7,6.1944056
43,13,Female,No religion,939,3.6666667,6.8448153
22,12,Male,No religion,776,6,6.6541524
55,11,Female,No religion,408,6.6666665,6.0112672
48,17,Male,No religion,735,6,6.5998707
60,12,Female,No religion,531,4.3333335,6.2747622
24,13,Male,No religion,796,4.6666665,6.6795993
33,12,Female,No religion,612,5,6.4167323
38,11,Female,No religion,449,2,6.1070228
48,13,Female,No religion,65,5,4.1743875
35,12,Male,No religion,449,2.6666667,6.1070228
52,12,Male,No religion,567,3,6.3403592
41,13,Female,No religion,759,3.6666667,6.6320019
51,12,Male,catholic,1143,4.6666665,7.0414119
34,11,Female,No religion,653,5.6666665,6.4815769
31,13,Male,No religion,653,5.6666665,6.4815769
51,13,Female,No religion,490,3.3333333,6.1944056
57,11,Male,No religion,612,1,6.4167323
42,12,Female,No religion,327,0,5.7899604
43,13,Male,catholic,1061,6.3333335,6.9669671
30,13,Female,No religion,816,5.3333335,6.7044144
34,12,Female,No religion,633,6,6.4504704
31,18,Female,No religion,878,5,6.7776465
23,13,Male,No religion,816,6.3333335,6.7044144
45,12,Male,No religion,735,2.3333333,6.5998707
26,12,Female,No religion,612,4,6.4167323
42,11,Male,No religion,490,5,6.1944056
40,17,Female,No religion,980,4.3333335,6.8875527
30,15,Male,catholic,1224,5,7.1098795
39,13,Male,No religion,1224,6.6666665,7.1098795
29,12,Female,No religion,449,4,6.1070228
28,13,Male,No religion,735,5,6.5998707
23,11,Male,No religion,776,4,6.6541524
29,13,Male,No religion,1837,2.3333333,7.5158892
52,17,Female,No religion,959,5.3333335,6.865891
56,17,Male,No religion,1020,5,6.9275579
31,12,Male,No religion,735,7,6.5998707
43,14,Female,No religion,612,3.6666667,6.4167323
48,11,Female,No religion,776,2.6666667,6.6541524
54,15,Female,No religion,959,3,6.865891
47,8,Female,No religion,735,5.3333335,6.5998707
34,8,Male,catholic,776,5.3333335,6.6541524
28,12,Male,catholic,592,2,6.3835068
33,13,Male,No religion,1143,4.6666665,7.0414119
41,12,Male,No religion,1633,7,7.3981743
58,12,Male,catholic,531,.66666669,6.2747622
39,13,Male,No religion,571,4.3333335,6.3473892
32,12,Male,No religion,612,2.3333333,6.4167323
35,12,Female,No religion,980,3.3333333,6.8875527
52,12,Female,catholic,531,1,6.2747622
42,13,Male,No religion,857,4,6.753438
27,19,Male,No religion,1224,7.3333335,7.1098795
56,12,Male,No religion,612,2.6666667,6.4167323
42,13,Female,No religion,510,3,6.2344108
37,11,Male,No religion,816,4,6.7044144
45,12,Male,No religion,816,4,6.7044144
47,13,Male,No religion,898,2.6666667,6.8001699
41,12,Male,catholic,1020,3.6666667,6.9275579
39,12,Male,No religion,1959,4.3333335,7.5801892
47,13,Male,Protestant,1306,4,7.1747241
41,12,Female,catholic,898,5.3333335,6.8001699
34,17,Male,No religion,1020,4.3333335,6.9275579
25,13,Male,No religion,1061,6.3333335,6.9669671
45,13,Male,No religion,939,7,6.8448153
38,13,Male,No religion,2041,4.6666665,7.6211953
30,14,Female,No religion,1143,6.6666665,7.0414119
56,12,Female,No religion,694,0,6.5424719
37,12,Male,No religion,653,2.6666667,6.4815769
39,12,Female,No religion,735,5.6666665,6.5998707
55,13,Female,No religion,898,2.6666667,6.8001699
46,13,Female,No religion,735,1,6.5998707
53,11,Female,No religion,816,4.3333335,6.7044144
47,9,Female,catholic,408,3,6.0112672
48,12,Female,No religion,612,6,6.4167323
48,19,Female,catholic,735,4.3333335,6.5998707
52,12,Female,catholic,776,7.3333335,6.6541524
44,12,Male,No religion,1041,3.3333333,6.947937
25,14,Female,No religion,449,5.3333335,6.1070228
43,13,Female,No religion,367,3,5.9053617
38,11,Female,No religion,735,4.6666665,6.5998707
24,12,Female,No religion,571,3,6.3473892
45,12,Male,catholic,653,4,6.4815769
47,11,Female,catholic,612,1.6666666,6.4167323
42,13,Female,No religion,612,3.6666667,6.4167323
46,12,Female,No religion,571,4,6.3473892
61,12,Female,Protestant,960,6.6666665,6.8669333
52,18,Male,No religion,4200,9,8.3428402
50,20,Male,No religion,6000,6.3333335,8.6995144
49,14,Male,No religion,2500,8.333333,7.8240461
50,14,Female,catholic,400,6.6666665,5.9914646
39,14,Male,No religion,2300,9,7.7406645
45,13,Female,Protestant,1000,3.6666667,6.9077554
42,12,Female,catholic,850,4.3333335,6.7452364
52,13,Female,Protestant,1800,5,7.495542
17,10,Male,No religion,300,7.3333335,5.7037826
59,14,Male,catholic,5000,5,8.5171928
37,13,Female,catholic,99999,6,11.512916
49,13,Female,No religion,1,4,0
27,17,Female,catholic,920,6.6666665,6.8243737
40,13,Female,No religion,3750,6.3333335,8.2295113
47,28,Female,No religion,2800,8,7.9373746
52,15,Female,No religion,3500,6.3333335,8.1605186
48,15,Female,Protestant,1500,5,7.3132205
26,10,Male,Protestant,800,2,6.6846118
64,15,Male,Protestant,9000,8.333333,9.1049795
31,14,Female,Protestant,2000,6,7.6009026
38,13,Female,No religion,1600,5.6666665,7.377759
45,13,Male,No religion,3500,5.3333335,8.1605186
23,13,Female,Islamic,2200,5.6666665,7.6962128
58,14,Male,Protestant,4000,6,8.2940493
30,20,Female,Protestant,1170,7,7.0647593
45,14,Female,Protestant,3500,7.3333335,8.1605186
44,12,Male,No religion,2200,1,7.6962128
44,15,Male,No religion,55000,6.3333335,10.915089
35,13,Male,No religion,2200,5.3333335,7.6962128
61,11,Male,catholic,2100,7.6666665,7.6496925
47,13,Female,catholic,12300,6.3333335,9.4173546
32,13,Male,No religion,2800,4.6666665,7.9373746
59,12,Male,No religion,6000,8.666667,8.6995144
54,14,Male,Protestant,5000,6.3333335,8.5171928
62,12,Male,Protestant,3200,7.3333335,8.0709057
44,13,Female,catholic,1900,7.6666665,7.5496092
53,10,Male,catholic,3010,4.6666665,8.0096951
55,12,Male,No religion,6000,7.6666665,8.6995144
47,14,Female,No religion,1050,5,6.9565454
29,18,Male,No religion,2500,1.6666666,7.8240461
56,12,Male,No religion,2000,6.3333335,7.6009026
52,19,Female,No religion,2300,5,7.7406645
33,15,Female,No religion,1500,5.3333335,7.3132205
52,16,Female,Protestant,1300,6,7.1701198
20,14,Male,Protestant,400,7.3333335,5.9914646
63,25,Male,catholic,1800,3.6666667,7.495542
53,16,Male,catholic,5300,6,8.5754623
29,19,Female,catholic,4400,6.6666665,8.3893595
52,19,Male,catholic,4500,5.6666665,8.4118328
50,12,Female,No religion,2000,4.6666665,7.6009026
50,15,Male,catholic,2500,4.3333335,7.8240461
38,24,Male,No religion,3000,6.6666665,8.0063677
34,16,Male,Orthodox & other christians,6500,7,8.7795572
48,13,Male,No religion,2500,4.3333335,7.8240461
25,13,Female,catholic,2400,3.3333333,7.7832241
42,13,Female,Protestant,1500,6.3333335,7.3132205
50,11,Female,catholic,2500,5.6666665,7.8240461
39,12,Male,No religion,3700,6.6666665,8.2160883
32,16,Male,No religion,3000,5.3333335,8.0063677
27,16,Female,Protestant,900,5.6666665,6.8023949
33,18,Male,No religion,1100,5.3333335,7.0030656
27,18,Female,No religion,1600,6.3333335,7.377759
34,17,Female,No religion,2000,8,7.6009026
44,18,Female,No religion,2000,7.6666665,7.6009026
48,22,Male,Protestant,3500,7.6666665,8.1605186
26,20,Female,No religion,2400,8,7.7832241
30,17,Female,catholic,3000,5.6666665,8.0063677
55,19,Male,Orthodox & other christians,110000,7,11.608235
40,16,Female,catholic,2000,5.6666665,7.6009026
36,15,Male,catholic,3000,8.666667,8.0063677
51,16,Male,No religion,6500,9.666667,8.7795572
47,14,Female,catholic,1000,6,6.9077554
44,19,Female,Protestant,480,7.6666665,6.1737862
43,13,Female,No religion,1000,4,6.9077554
62,20,Male,No religion,10000,5,9.2103405
37,13,Female,No religion,1000,5.6666665,6.9077554
50,19,Male,No religion,2400,5,7.7832241
29,14,Male,catholic,1700,7.3333335,7.4383836
31,14,Male,No religion,2600,7.6666665,7.8632669
58,18,Female,Orthodox & other christians,4800,5.6666665,8.4763708
57,13,Female,No religion,300,6.3333335,5.7037826
25,13,Male,No religion,2200,2.6666667,7.6962128
37,15,Female,Orthodox & other christians,1600,8,7.377759
62,8,Male,catholic,500,5,6.2146082
50,12,Female,No religion,1050,4.6666665,6.9565454
44,17,Male,No religion,2500,10,7.8240461
47,15,Female,Protestant,1500,4.6666665,7.3132205
50,11,Male,Protestant,3200,3.6666667,8.0709057
49,15,Male,No religion,4000,4.3333335,8.2940493
41,13,Female,Protestant,400,6,5.9914646
41,17,Female,catholic,3200,7.3333335,8.0709057
55,20,Female,catholic,6500,7.3333335,8.7795572
64,17,Female,catholic,4900,6.3333335,8.4969902
50,16,Male,Orthodox & other christians,4200,6,8.3428402
44,20,Female,Protestant,4000,5.6666665,8.2940493
37,14,Male,No religion,3900,4.3333335,8.2687321
28,18,Male,Islamic,3000,7.3333335,8.0063677
45,11,Female,No religion,2500,5.3333335,7.8240461
52,12,Male,Protestant,1800,5,7.495542
28,15,Female,Protestant,900,4.3333335,6.8023949
59,13,Female,Protestant,2500,5.6666665,7.8240461
47,12,Male,Protestant,3000,7,8.0063677
23,17,Female,No religion,400,3,5.9914646
56,13,Male,catholic,5500,7.6666665,8.6125031
59,11,Female,No religion,1100,3,7.0030656
57,13,Male,Protestant,2600,7.3333335,7.8632669
19,12,Male,No religion,1800,4.3333335,7.495542
30,12,Male,No religion,2000,4.3333335,7.6009026
23,13,Female,No religion,2200,5.6666665,7.6962128
42,9,Male,Protestant,3200,8.333333,8.0709057
28,12,Female,Protestant,3000,5.3333335,8.0063677
41,16,Male,Protestant,2500,7.6666665,7.8240461
16,10,Male,catholic,418,3.3333333,6.0354815
28,15,Male,catholic,1950,8,7.5755849
34,21,Female,Orthodox & other christians,400,4.6666665,5.9914646
47,12,Female,catholic,2800,5.3333335,7.9373746
33,15,Male,Protestant,2000,3,7.6009026
55,15,Female,catholic,2600,6,7.8632669
56,15,Female,catholic,2600,5.3333335,7.8632669
50,11,Male,No religion,3800,8,8.2427559
40,10,Male,catholic,3000,5,8.0063677
44,12,Female,Protestant,2000,2.6666667,7.6009026
47,10,Female,Protestant,1600,4,7.377759
33,12,Male,Protestant,2500,2,7.8240461
40,16,Male,Protestant,2750,8.666667,7.9193563
50,12,Male,No religion,2400,3.3333333,7.7832241
55,14,Female,catholic,10000,7,9.2103405
49,10,Female,catholic,150,4.6666665,5.0106354
50,10,Female,No religion,900,3.3333333,6.8023949
46,10,Male,No religion,1600,7.6666665,7.377759
49,10,Female,No religion,1200,.66666669,7.0900769
37,10,Male,No religion,2800,4,7.9373746
56,18,Male,Protestant,2700,4,7.9010072
55,10,Female,No religion,1400,4.3333335,7.2442274
39,10,Female,No religion,1200,.33333334,7.0900769
54,10,Female,No religion,1200,2.3333333,7.0900769
34,10,Female,No religion,2300,0,7.7406645
54,13,Male,No religion,400,4.6666665,5.9914646
45,10,Male,Protestant,1800,3.3333333,7.495542
54,12,Male,Protestant,2000,4.3333335,7.6009026
38,13,Female,No religion,2500,5.6666665,7.8240461
40,16,Female,catholic,1000,5,6.9077554
45,17,Female,No religion,3500,7.3333335,8.1605186
43,12,Male,Protestant,3000,3,8.0063677
21,13,Female,No religion,400,4.3333335,5.9914646
27,16,Male,No religion,1400,8.333333,7.2442274
49,15,Male,No religion,5000,5.3333335,8.5171928
39,20,Female,No religion,4200,6,8.3428402
51,11,Male,No religion,1200,0,7.0900769
48,14,Male,No religion,2200,0,7.6962128
43,12,Male,No religion,2200,6.6666665,7.6962128
59,14,Male,No religion,2250,8,7.7186856
52,15,Male,No religion,2200,6.6666665,7.6962128
51,14,Male,No religion,3000,5.3333335,8.0063677
45,12,Female,catholic,2500,0,7.8240461
49,13,Male,No religion,2700,5,7.9010072
40,16,Female,catholic,2800,2,7.9373746
29,13,Male,catholic,2800,7.6666665,7.9373746
36,13,Female,No religion,900,6,6.8023949
64,16,Male,catholic,60000,6,11.0021
36,11,Male,Protestant,2570,4.3333335,7.8516612
49,15,Male,catholic,5300,3.6666667,8.5754623
59,12,Male,No religion,2300,4.6666665,7.7406645
45,15,Male,No religion,1800,3,7.495542
46,12,Female,No religion,2400,6.6666665,7.7832241
36,24,Male,Protestant,4500,5.6666665,8.4118328
49,12,Female,catholic,300,7.3333335,5.7037826
49,13,Male,Protestant,1100,6,7.0030656
